title,label,color,labeled_places_22_02_pid,labeled_places_22_02_place_id
Детская городская больница Святой Ольги,12,#242ddb,5532534,5532534
АЗС Лукойл #165,12,#242ddb,9927799,9927799
Сампсониевский 108,12,#242ddb,8706048,8706048
Фонтанка 32 Mediametrics Piter,4,#e6c51f,14644279,14644279
Москва Красная площадь#гум,12,#242ddb,16918637,16918637
просп.Энгельса 10,4,#e6c51f,12990866,12990866
Новороссийская 2,12,#242ddb,7880890,7880890
ОБУЧЕНИЕ НАРАЩИВАНИЮ РЕСНИЦ СПБ,4,#e6c51f,10132470,10132470
Колледж,4,#e6c51f,5488747,5488747
"Петергоф,финский залив",4,#e6c51f,12254005,12254005
Манчестерская д 1,4,#e6c51f,11223610,11223610
HERBALIFE|ГЕРБАЛАЙФ|ИДЕАЛЬНЫЙ ВЕС|ЕДА|СПОРТ|СПб!,4,#e6c51f,10322450,10322450
"Санкт-петербург, ул. Гаврская",4,#e6c51f,7596023,7596023
Улица гаврская,4,#e6c51f,12742209,12742209
пр. Мориса Тореза,4,#e6c51f,12078609,12078609
пр. Тореза 102 корпус 1,4,#e6c51f,8307401,8307401
Тореза 112,4,#e6c51f,8138062,8138062
"Мотошкола ""А""",4,#e6c51f,6152535,6152535
Озерки арена,4,#e6c51f,11798842,11798842
"МОТОЦИКЛЕТНАЯ ШКОЛА ""SSMX"" / Мотокросс Эндуро",4,#e6c51f,7084482,7084482
Акваматик,4,#e6c51f,12806517,12806517
"Фитнес-клуб ""Гравитация""",4,#e6c51f,13011087,13011087
Bona Capona,4,#e6c51f,6534300,6534300
"Эрмитаж, Санкт-Петербург, Дворцовая площадь, 2",4,#e6c51f,15743603,15743603
"Петергоф, ул.Разводная,2",4,#e6c51f,15809475,15809475
Есенина 1к1,4,#e6c51f,6472299,6472299
Северный проспект 6 корпус 1,4,#e6c51f,17108239,17108239
Сикейроса 7к2,4,#e6c51f,8816322,8816322
Северный пр д12 к 1,4,#e6c51f,7218649,7218649
Design atelier AL.IVA,37,#65cfdd,9583222,9583222
Сикейроса 11,4,#e6c51f,7833792,7833792
Наш район ?,4,#e6c51f,8947653,8947653
Сикейроса 15 корпус 1,4,#e6c51f,7496831,7496831
Энгельса 113,4,#e6c51f,7626437,7626437
сикейроса 6-1,4,#e6c51f,5518662,5518662
Есенина 8 корп1,4,#e6c51f,9798890,9798890
"Свадебный салон Эпатаж в Петербурге, Симферополе",21,#ee8660,14667611,14667611
Есенинина 12 корпус 1,21,#ee8660,8089865,8089865
Есенина 14,21,#ee8660,6975535,6975535
Трактир Сеновал,21,#ee8660,9365211,9365211
Ресторан  «VELESON»,21,#ee8660,6025404,6025404
Пр. Луначарского 46,21,#ee8660,9116729,9116729
Радио Ирландия,21,#ee8660,9926,9926
Республика кошек,38,#75d098,14516733,14516733
Home??,21,#ee8660,8001360,8001360
Асафьева дом 9,21,#ee8660,6761551,6761551
Пр энгельса 132,21,#ee8660,5895447,5895447
Милый дом!,21,#ee8660,12913335,12913335
Евразия,21,#ee8660,9900,9900
"Петербург , Асафьева, 10",21,#ee8660,8981550,8981550
"Пневматические пистолеты, винтовки, ножи.",21,#ee8660,2080938,2080938
Проспект просвещения 32 корпус 1,21,#ee8660,8506522,8506522
Евразия,21,#ee8660,9900,9900
"Спорткомплекс ""Юбилейный""",7,#e97439,13816616,13816616
Фитнес хаус норд,21,#ee8660,6957098,6957098
Просвещения 30 к1,21,#ee8660,9019021,9019021
Проспект просвещения,21,#ee8660,6838524,6838524
Отель гранд каньон,21,#ee8660,11390826,11390826
Гриффин-Авто,21,#ee8660,7724750,7724750
улица михаила дудина дом23 корпус1,48,#9edf6b,9501987,9501987
Пекарня гипермаркета «Ашан»,48,#9edf6b,10668,10668
Ленинградский вокзал,53,#41c4db,7127615,7127615
"невский проспект. , дворцовая площадь",21,#ee8660,14542731,14542731
"ЖК ""Северная Долина""",48,#9edf6b,9176588,9176588
Санкт-Петербург м. Парнас,48,#9edf6b,9371444,9371444
Парнас Заречная 25,48,#9edf6b,7320055,7320055
"ЖК ""Северная долина"", Санкт-Петербург",48,#9edf6b,14662638,14662638
?Home Sweet Home?,48,#9edf6b,8267393,8267393
"Пляж ""Дюны""",30,#855ae8,9256671,9256671
"Питерленд,Санкт-Петербург",48,#9edf6b,15319101,15319101
Вологдина 9,48,#9edf6b,6283476,6283476
Выборг ст. Гвардейское озеро Большое лесное,48,#9edf6b,15448917,15448917
Триумф Парк. Группа собственников Дунайский 7/7,1,#5442c8,6304522,6304522
Дунайский 7,1,#5442c8,8349200,8349200
"Батутный центр ""SKYLIFE"", Санкт-Петербург",1,#5442c8,10141971,10141971
Евразия,1,#5442c8,9900,9900
"Ресторан ""Рыба на Даче"" у Финского залива",1,#5442c8,7777457,7777457
Sportlife ленсовета,1,#5442c8,5677138,5677138
PAR,1,#5442c8,12811149,12811149
Ленсовета 65,1,#5442c8,5994380,5994380
Орджоникидзе 27,1,#5442c8,7792251,7792251
улица Ленсовета 36,1,#5442c8,8329845,8329845
ТК Радуга ?,1,#5442c8,17719746,17719746
Петергоф поселок Владимировка,1,#5442c8,10791007,10791007
Алтайская улица,1,#5442c8,6328753,6328753
"это Питер, детка!",1,#5442c8,15217197,15217197
"""Евразия"" Гагарина,37 РЕСТОРАН ВАШЕГО СЧАСТЬЯ!",1,#5442c8,1749457,1749457
Авиационная 25,50,#72d665,13775637,13775637
Городская больница 20,50,#72d665,6410218,6410218
"просп. Юрия Гагарина, 27",50,#72d665,8664097,8664097
"ЦЕНТР ТАНЦА ""VALERY"" | ШКОЛА ТАНЦЕВ",50,#72d665,5903457,5903457
"Клуб для мам ""MamaZone"" (с малышами 0+)",50,#72d665,12659237,12659237
Победы Парк Победы,19,#66d743,15088593,15088593
Московский Парк Победы,50,#72d665,5537153,5537153
"Московский парк победы, Санкт - Петербург",50,#72d665,8782746,8782746
Гагарин парк (аттракционы).,50,#72d665,14154079,14154079
"ЖК ""Космос""",50,#72d665,14748995,14748995
Юрия Гагарина,50,#72d665,7348357,7348357
Свадебный Дом|SSS.SU|Свадебные платья|Салон,50,#72d665,11176818,11176818
Saint-Petersberg,50,#72d665,14759023,14759023
"ФК ""Рубеж"".",50,#72d665,14471230,14471230
Сызранская ул. 23а,50,#72d665,6884348,6884348
Лиговский проспект 283,18,#eab589,16225460,16225460
Фитнесс 24,18,#eab589,6366124,6366124
БЦ Квартал,18,#eab589,10986733,10986733
"Санкт-петербург, Стрельна.",18,#eab589,12114184,12114184
Рыбинская улица,6,#e9e934,5840466,5840466
Набережная обводного канала,6,#e9e934,5569874,5569874
ЕВРОСИБ BMW,6,#e9e934,16777134,16777134
"""Люмьер-Холл""",6,#e9e934,12301019,12301019
Боровая ул 53  к3,18,#eab589,7101697,7101697
Подьездной пер.д.18,41,#e45e64,12861754,12861754
"Отель ""Лето""",41,#e45e64,6899195,6899195
"Нептун, Санкт-Петербург, Обводной канал",18,#eab589,16622512,16622512
Парк ТЮЗ,41,#e45e64,6546810,6546810
Театр Юных Зрителей им. А.А. Брянцева // ТЮЗ,41,#e45e64,2368749,2368749
Театр юных зрителей им.  А. А. Брянцева,41,#e45e64,12045729,12045729
"""Брынза""",41,#e45e64,6101877,6101877
Царское село .г Пушкин.,41,#e45e64,15549754,15549754
Санкт-петербург загородный проспект 39,41,#e45e64,16212057,16212057
Загородный проспект 37,41,#e45e64,6598830,6598830
Исаакиквский собор,41,#e45e64,11736357,11736357
"Статский Советник, Загородный проспект, 39",41,#e45e64,10579658,10579658
Saint-Petersburg State University of Architecture and Civil Engineering,41,#e45e64,13550884,13550884
??? Школа Рисования в СПб - АртМир ???,41,#e45e64,6097956,6097956
iPhonePiter - магазин техники Apple,41,#e45e64,6721144,6721144
бар  доски,41,#e45e64,13715215,13715215
Звенигородская улица 1/1,41,#e45e64,6412599,6412599
бородинская 15,41,#e45e64,11706528,11706528
Звенигородская 6,41,#e45e64,15198907,15198907
Студия красоты особенно,41,#e45e64,6740873,6740873
Кафе voyage,41,#e45e64,7623270,7623270
"""РИСУЕМ ПЕСКОМ"" Арт-студия для детей и взрослых",41,#e45e64,1256045,1256045
Филармония джазовой музыки,41,#e45e64,585,585
Филармоник Джаз холл,41,#e45e64,9756466,9756466
Ресторан тройка,41,#e45e64,11909065,11909065
Метро звенигородская,41,#e45e64,6877151,6877151
Набережная реки фонтанки 80,41,#e45e64,10674554,10674554
Mama Roma,41,#e45e64,9314,9314
Станция метро звенигородская,41,#e45e64,17192194,17192194
"Большой проспект В.О., д.103",66,#1ae2d2,10217010,10217010
Флористические товары и материалы для флористики,41,#e45e64,2805849,2805849
Управление фНС,41,#e45e64,5890217,5890217
Hemingway,41,#e45e64,3792,3792
Торгвый переулок 1 литера А,41,#e45e64,12080542,12080542
Университет ИТМО на Ломоносова,41,#e45e64,17429073,17429073
Мост Ломоносова,41,#e45e64,5436018,5436018
Ресторан Fiolet | Паназиатская кухня,41,#e45e64,7275635,7275635
Бутик-отель РОССИ,41,#e45e64,52385,52385
"Night club ""Rossi""",0,#66c2a5,6388799,6388799
антикафе Soulmate,41,#e45e64,15078956,15078956
Северо-Западное ГУ ЦБ РФ,41,#e45e64,8702515,8702515
Бар Сезоны,41,#e45e64,18032218,18032218
Набережная реки фонтанки 62,41,#e45e64,6743275,6743275
"Модная рюмочная ""На Бровях""",41,#e45e64,6104532,6104532
Rossis club,0,#66c2a5,14083714,14083714
Академия Русского Балета им.А.Я.Вагановой 3/7 В,0,#66c2a5,11108764,11108764
Александринский театр,0,#66c2a5,4614269,4614269
Суворовское училище,24,#dc262a,5976165,5976165
Якитория,0,#66c2a5,3378,3378
Островского 7,0,#66c2a5,11026446,11026446
Метрополь,0,#66c2a5,8787,8787
Александрийский театр,0,#66c2a5,7385022,7385022
Крылова,0,#66c2a5,7700857,7700857
Большой гостинный двор,0,#66c2a5,5437679,5437679
Псково-Печерский Свято-Успенский монастырь,0,#66c2a5,14922128,14922128
Yakitoria,41,#e45e64,9247110,9247110
"Гостинный двор, Санкт-Петербург",0,#66c2a5,16820394,16820394
Международная Академия Музыки Елены Образцовой,0,#66c2a5,12248719,12248719
дельмар невский,24,#dc262a,15086783,15086783
Невский проспект 50,0,#66c2a5,7860614,7860614
Север,0,#66c2a5,2462,2462
ТД «Пассаж»,0,#66c2a5,5420099,5420099
Del mar. nevskiy prospekt,0,#66c2a5,12858417,12858417
Абрикосов,0,#66c2a5,2056,2056
Театр марионеток им. Е.С. Деммени,0,#66c2a5,5773719,5773719
Театр музыкальной комедии,0,#66c2a5,15963482,15963482
Малая Садовая улица,0,#66c2a5,6034803,6034803
Бегемот,0,#66c2a5,10701,10701
площадь Александра Невского 42,35,#ef7553,15559573,15559573
Театр имени В.Ф. Комиссаржевской,0,#66c2a5,8832005,8832005
Дом Купцов Елисеевых,0,#66c2a5,5663019,5663019
Luce,0,#66c2a5,5383812,5383812
Brasserie Kriek,0,#66c2a5,7198394,7198394
Две палочки,0,#66c2a5,8881,8881
Cuba Libre Bar Санкт-Петербург,0,#66c2a5,1897497,1897497
Санкт-Петербург Итальянская 10,0,#66c2a5,5760139,5760139
"Гранд Отель ""Европа""",0,#66c2a5,12831946,12831946
Санкт-Петербургский академический драматический театр им. В.Ф. Комиссаржевской,0,#66c2a5,13672653,13672653
Российский этнографический музей,0,#66c2a5,4445498,4445498
Русский музей,24,#dc262a,5744082,5744082
Малая садовая CoffeeShop,0,#66c2a5,5643774,5643774
Ego,0,#66c2a5,8760,8760
Райффайзенбанк,0,#66c2a5,5851577,5851577
КАФЕ ДУБАЙ БАР малая садовая 4,0,#66c2a5,1760714,1760714
"Санкт-Петербург, Малая Садовая",0,#66c2a5,12209987,12209987
ул. Малая Садовая,0,#66c2a5,14837857,14837857
Сладкоежка,0,#66c2a5,6385,6385
"Русский музей, Санкт-Петербург",0,#66c2a5,12307393,12307393
"Михайловский Дворец, Государственный русский музей.",24,#dc262a,9088004,9088004
