field_1,address,checkins,group_id,lat,lng,place_id,title,labels,id,stats,main_categorie
257,улица Костюшко 2,12,,30.295512,59.849144,14173480,Костюшко больница,81,5269e53c11d2081be0bff79c,"{'tipCount': 0, 'usersCount': 49, 'checkinsCount': 54}",Professional & Other Places
116,Испытателей проспект 20,23,,30.277465,60.005126,7011414,Проспект Испытателей,84,501f46b1e4b0156b48bf0b0a,"{'tipCount': 0, 'usersCount': 34, 'checkinsCount': 63}",Professional & Other Places
118,Испытателей проспект 20,25,,30.277465,60.005126,5988655,Испытателей 20,84,501f46b1e4b0156b48bf0b0a,"{'tipCount': 0, 'usersCount': 34, 'checkinsCount': 63}",Professional & Other Places
5915,Комендантский 2 А,96,,30.265877,60.001073,5455057,Fitness House на комендантском,84,5095131ae4b08367d9890972,"{'tipCount': 0, 'usersCount': 4, 'checkinsCount': 4}",Professional & Other Places
6041,Стачек проспект 1,11,,30.274231,59.898896,8372526,"Стачек 2/2 ""Байкер""",86,503bc246e4b09ecf9fe84244,"{'tipCount': 0, 'usersCount': 54, 'checkinsCount': 208}",Professional & Other Places
6043,Стачек площадь 1,192,,30.2738,59.900917,6090171,Нарвские Триумфальные Ворота,86,4f5bb01de4b070e047248c37,"{'tipCount': 34, 'usersCount': 8240, 'checkinsCount': 19399}",Professional & Other Places
6048,Нарвский проспект 1,14,,30.27504,59.905849,11917573,Спасо-Преображенский Валаамский Ставропигиальный Мужской Монастырь.,86,4eede3d793add02fcca4c28f,"{'tipCount': 2, 'usersCount': 742, 'checkinsCount': 1230}",Professional & Other Places
2463,Мориса Тореза проспект 75к2,10,,30.330142,60.024208,6152535,"Мотошкола ""А""",87,5220a5e011d256a178dcea49,"{'tipCount': 0, 'usersCount': 13, 'checkinsCount': 26}",Professional & Other Places
5290,Обуховской Обороны проспект 163,28,,30.448702,59.87827,10987934,Администрация Невского района,88,4d13043dffa1224bb5899dad,"{'tipCount': 6, 'usersCount': 1482, 'checkinsCount': 5848}",Professional & Other Places
3557,улица Фурштатская 2/12,24,,30.349564,59.945526,5536466,Фурштатская аллея,97,518a11cd498eb101aa8ef201,"{'tipCount': 0, 'usersCount': 10, 'checkinsCount': 10}",Professional & Other Places
3845,улица Кирочная 8А,89,,30.352789,59.94422,11220610,Евангелическо-лютеранская церковь св.Анны,97,50067798e4b0b2205fb356dd,"{'tipCount': 37, 'usersCount': 3165, 'checkinsCount': 4278}",Professional & Other Places
3850,Радищева переулок 2,10,,30.353463,59.943629,17694431,Кирочная 7,97,536b57d7498e0ae55f5a894b,"{'tipCount': 0, 'usersCount': 9, 'checkinsCount': 16}",Professional & Other Places
3873,"Захарьевская ул., 12",28,,30.356759,59.947951,14798478,Захарьевская 12,97,4f8747d9e4b0bae8951efa71,"{'tipCount': 0, 'usersCount': 40, 'checkinsCount': 198}",Professional & Other Places
4111,"ул. Восстания, 24",149,,30.36011,59.938396,14847338,"Санкт - Петербург,  Россия",97,53a96a11498e3868adc97cbf,"{'tipCount': 1, 'usersCount': 2, 'checkinsCount': 3}",Professional & Other Places
4138,Саперный переулок 20,49,,30.362059,59.941087,9899730,"Санкт Петербург, Чернышевская",97,527cf56b11d2fa2928ad54a9,"{'tipCount': 0, 'usersCount': 16, 'checkinsCount': 126}",Professional & Other Places
4144,улица Восстания 40,19,,30.360407,59.942755,10577575,Улица Восстания 40,97,542693cb498e82f0e382e4ad,"{'tipCount': 0, 'usersCount': 8, 'checkinsCount': 8}",Professional & Other Places
4153,Чернышевского проспект 20,14,,30.359724,59.94458,16564810,Санкт-Петербург чернышевская,97,4fbdea08e4b0291b6564b880,"{'tipCount': 0, 'usersCount': 18, 'checkinsCount': 152}",Professional & Other Places
4155,Чернышевского проспект 18,11,,30.359616,59.94499,5604238,Роддом N2,97,4c30eba566e40f47a942c48b,"{'tipCount': 38, 'usersCount': 2222, 'checkinsCount': 6357}",Professional & Other Places
4169,Chaykovskogo ulitsa 59,11,,30.360308,59.946266,12951873,Чайковского улица,97,512485ece4b02ffb6baa408e,"{'tipCount': 0, 'usersCount': 35, 'checkinsCount': 147}",Professional & Other Places
4171,улица Захарьевская 23,17,,30.357622,59.947523,5750334,Захарьевская,97,5046068fe4b0bf1605543f6d,"{'tipCount': 0, 'usersCount': 16, 'checkinsCount': 25}",Professional & Other Places
4415,"Фурштатская ул. 48, метро Чернышевская",36,23987885,30.363443,59.945364,1652806,"Музыка Крыш &amp; Заводные яйца",97,515945f0e4b0e5f97f9e622e,"{'tipCount': 0, 'usersCount': 2, 'checkinsCount': 4}",Professional & Other Places
4416,улица Фурштатская 52,202,,30.364871,59.945387,5586047,Дворец бракосочетания #2,97,4db677cf0cb6729b6ab91f2a,"{'tipCount': 40, 'usersCount': 9799, 'checkinsCount': 12646}",Professional & Other Places
4417,"ул. Фурштатская, д.52,",108,59773899,30.364871,59.945387,10404826,Дворец Бракосочетания 2,97,4db677cf0cb6729b6ab91f2a,"{'tipCount': 40, 'usersCount': 9799, 'checkinsCount': 12646}",Professional & Other Places
4421,улица Фурштатская 46,27,,30.362796,59.945765,16424829,"Санкт-Петербург , Ленинград центр",97,5285d57211d22a035bfbf4a0,"{'tipCount': 0, 'usersCount': 9, 'checkinsCount': 16}",Professional & Other Places
4424,улица Фурштатская 50,10,,30.364206,59.945351,15927795,"Санкт-Петербург,улица Фурштатская",97,545330b7498e366a910d782e,"{'tipCount': 0, 'usersCount': 18, 'checkinsCount': 101}",Professional & Other Places
1185,улица Композиторов 22к2,17,,30.314592,60.06006,9451843,494 школа,98,4da00ff76fd254812ab2569b,"{'tipCount': 2, 'usersCount': 126, 'checkinsCount': 302}",Professional & Other Places
4206,улица Белградская 20к1,14,,30.366686,59.862366,6773821,Школа 213,99,4dda76cbe4cd37c893f32214,"{'tipCount': 8, 'usersCount': 369, 'checkinsCount': 8699}",Professional & Other Places
1166,"Ланское ш., 45",15,,30.315302,59.993167,9987258,"Ланское шоссе, 39",103,5211fbf711d274da0962bbdc,"{'tipCount': 1, 'usersCount': 5, 'checkinsCount': 5}",Professional & Other Places
2151,пр.Энгельса д.58,11,,30.32248,60.015183,6953000,"стоматологическая клиника ""Райден""",104,4f34a4eee4b093c6b3dc7b06,"{'tipCount': 12, 'usersCount': 395, 'checkinsCount': 1661}",Professional & Other Places
2192,Дунайский проспект 7к3,48,,30.333098,59.828292,12544159,Триумф-Парк,106,53733346498e93af015e9f0b,"{'tipCount': 0, 'usersCount': 3, 'checkinsCount': 4}",Professional & Other Places
2193,Дунайский проспект 7,18,,30.332676,59.829789,11259007,Дунайский проспект 7,106,4d28b7806e27a1437d171d24,"{'tipCount': 2, 'usersCount': 311, 'checkinsCount': 1466}",Professional & Other Places
2489,Дунайский проспект 7,24,,30.332676,59.829789,8349200,Дунайский 7,106,4d28b7806e27a1437d171d24,"{'tipCount': 2, 'usersCount': 311, 'checkinsCount': 1466}",Professional & Other Places
5435,улица Дыбенко 22к4,96,,30.476433,59.906783,10717318,Дыбенко 22 /4,112,5762c61f498e2dd19da1e19a,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 14}",Professional & Other Places
5048,Мечникова проспект 3,30,,30.422741,59.983878,14243136,Мечникова 3,113,523bef2f11d2fe43cc026bf3,"{'tipCount': 0, 'usersCount': 56, 'checkinsCount': 101}",Professional & Other Places
2503,улица Свеаборгская 13,13,,30.331867,59.874304,8504934,Улица Свеаборгская,116,52c5ae76498e3cd62a2b96d2,"{'tipCount': 0, 'usersCount': 7, 'checkinsCount': 13}",Professional & Other Places
4707,улица Кавалергардская 26,12,,30.382415,59.946414,7178875,Поликлиника 38,119,4dc124077d8bf48713bafd58,"{'tipCount': 26, 'usersCount': 1445, 'checkinsCount': 4983}",Professional & Other Places
4757,Суворовский проспект 67,108,,30.389278,59.945513,5597939,Правительство Ленинградской области,119,4d945f9ae923721edb076afe,"{'tipCount': 7, 'usersCount': 2067, 'checkinsCount': 9351}",Professional & Other Places
4763,улица Пролетарской Диктатуры,13,,30.390464,59.947644,15889104,Воскресенский Смольный собор,119,4bd57b155631c9b6f115a430,"{'tipCount': 92, 'usersCount': 13140, 'checkinsCount': 23058}",Professional & Other Places
4764,Смольного аллея,128,,30.392647,59.946333,5709112,Смольный сад,119,4bd57b155631c9b6f115a430,"{'tipCount': 92, 'usersCount': 13140, 'checkinsCount': 23058}",Professional & Other Places
4825,Растрелли площадь 1,217,,30.39554,59.948942,5957959,Смольный,119,4bd57b155631c9b6f115a430,"{'tipCount': 92, 'usersCount': 13140, 'checkinsCount': 23058}",Professional & Other Places
2129,улица Малая Посадская 26,12,,30.327097,59.957588,9505052,Малая посадская 22-24,120,53c52004498ec37e700badac,"{'tipCount': 0, 'usersCount': 32, 'checkinsCount': 130}",Professional & Other Places
2446,"Петроградская наб., 22А",10,,30.334302,59.960282,5642618,Global Point Family,120,512df08fe4b0d987ec692b82,"{'tipCount': 0, 'usersCount': 7, 'checkinsCount': 7}",Professional & Other Places
2689,Петроградская набережная 2,588,,30.336188,59.955683,5750465,Крейсер Аврора,120,4bed255f1d5576b07a9ebeea,"{'tipCount': 116, 'usersCount': 18240, 'checkinsCount': 25702}",Professional & Other Places
2692,Петроградская набережная 8,244,,30.334876,59.957629,6700813,Петроградская набережная,120,51bb27c7498ed80cd40f5cf6,"{'tipCount': 0, 'usersCount': 128, 'checkinsCount': 146}",Professional & Other Places
3180,улица Финляндский 4А,91,,30.342189,59.957782,6757802,БЦ Петровский форд,120,4cb4029fb4b0a35da05564ce,"{'tipCount': 67, 'usersCount': 11205, 'checkinsCount': 43667}",Professional & Other Places
1370,Московские Ворота площадь,223,,30.319398,59.891661,5832163,Московские ворота,123,4df77da4ae60f0da883974b4,"{'tipCount': 52, 'usersCount': 20771, 'checkinsCount': 65537}",Professional & Other Places
1773,улица Черниговская 8,11,,30.320917,59.893917,6872421,Черниговская 5,123,516b9a46e4b04cf99b25d436,"{'tipCount': 0, 'usersCount': 18, 'checkinsCount': 44}",Professional & Other Places
1775,улица Черниговская 5,21,,30.323791,59.894112,7320539,Черниговская,123,516b9a46e4b04cf99b25d436,"{'tipCount': 0, 'usersCount': 18, 'checkinsCount': 44}",Professional & Other Places
3878,улица Боткинская 13A,20,,30.352268,59.958413,7186807,"Военно-медицинская академия, кафедра травматологии и ортопедии",127,4f20eaece4b03871f88ceecf,"{'tipCount': 6, 'usersCount': 760, 'checkinsCount': 2279}",Professional & Other Places
3884,Лесной проспект 4,18,,30.351989,59.961773,10793502,"Лесной проспект, 4",127,52f2580b498e82ee843466c1,"{'tipCount': 0, 'usersCount': 5, 'checkinsCount': 5}",Professional & Other Places
5234,Приморский проспект 54,14,,30.234436,59.983864,7267601,Юит Дом,128,4e44e0b41838e44e89925ac8,"{'tipCount': 7, 'usersCount': 221, 'checkinsCount': 835}",Professional & Other Places
1233,Московский просп. 165 корпус 2,239,,30.317871,59.865478,25340,РНБ (Российская Национальная Библиотека),129,4c5ecdb47f661b8d67f74e1c,"{'tipCount': 127, 'usersCount': 8317, 'checkinsCount': 20101}",Professional & Other Places
5768,Комендантский проспект 25к1,227,,30.250848,60.016249,5457774,Токио сити,131,54d885ea498e2290e6cb7be4,"{'tipCount': 0, 'usersCount': 8, 'checkinsCount': 60}",Professional & Other Places
5769,Комендантский проспект 25к1,13,,30.250848,60.016249,15471802,Комендантский 25/1,131,4f5ddafde4b0c4b68af1127f,"{'tipCount': 2, 'usersCount': 235, 'checkinsCount': 1522}",Professional & Other Places
803,улица Большая Пушкарская 21,20,,30.304495,59.959093,11125369,Большая Пушкарская 20,132,519cd4d1498e6fc7b9b3e0b2,"{'tipCount': 2, 'usersCount': 96, 'checkinsCount': 177}",Professional & Other Places
1084,Кронверкский просп. 45,10,,30.312562,59.956931,4191,Кронверк,132,56f01ec9498e24605974d50f,"{'tipCount': 0, 'usersCount': 9, 'checkinsCount': 24}",Professional & Other Places
1120,Каменноостровский просп. 37,68,,30.311412,59.966439,10450,СПБ,132,54118036498ef5b485d40c6e,"{'tipCount': 0, 'usersCount': 1, 'checkinsCount': 2}",Professional & Other Places
1144,Большой ПС проспект 79,18,,30.313811,59.966457,8543494,Большой проспект 79,132,4de638b6e4cde71744ba0ecf,"{'tipCount': 4, 'usersCount': 341, 'checkinsCount': 996}",Professional & Other Places
1650,Каменноостровский проспект 26,54,,30.313901,59.962845,8399839,Дом Бенуа,132,4ce69292595cb1f7b714bd14,"{'tipCount': 14, 'usersCount': 2705, 'checkinsCount': 8196}",Professional & Other Places
1663,Медиков проспект 5,688,,30.314548,59.969547,7866643,Клуб А2 Санкт-Петербург,132,533f1211498e8a823bf70931,"{'tipCount': 0, 'usersCount': 109, 'checkinsCount': 149}",Professional & Other Places
1668,Аптекарский проспект 2,185,,30.317764,59.96866,8846327,Ботанический сад спб,132,50012900e4b087cfc1f8272b,"{'tipCount': 0, 'usersCount': 28, 'checkinsCount': 28}",Professional & Other Places
4276,улица Нахимова 7к1,44,,30.221419,59.942286,6157080,Нахимова 11,134,4fd2e5d9e4b0d43254778a80,"{'tipCount': 1, 'usersCount': 7, 'checkinsCount': 29}",Professional & Other Places
3734,Nevskiy prospekt 57,180,,30.350911,59.932067,6623109,"Отель ""Коринтия Санкт-Петербург""",136,5100e64ce4b033a3f3db88d3,"{'tipCount': 0, 'usersCount': 10, 'checkinsCount': 10}",Professional & Other Places
361,Добролюбова проспект 18,552,90033691,30.292305,59.950582,15529108,"СК ""Юбилейный""",137,4bd7094e4e32d13af089c380,"{'tipCount': 168, 'usersCount': 26088, 'checkinsCount': 63527}",Professional & Other Places
366,"пр. Добролюбова, 16, корп.2, лит.А",18,,30.295162,59.950335,7276317,"БЦ Арена Холл, компания ""Simple-Спб""",137,4d91f2359acaa143de13f3f0,"{'tipCount': 2, 'usersCount': 1728, 'checkinsCount': 9572}",Professional & Other Places
535,Биржевая линия 10,34,,30.296294,59.943399,16572297,Биржевая линия 12,137,57d63d14498e3a97ab209de9,"{'tipCount': 0, 'usersCount': 11, 'checkinsCount': 11}",Professional & Other Places
546,улица Блохина 26,85,,30.295404,59.951727,13663119,Князь-Владимирский собор,137,4c58f53e6407d13ad839b128,"{'tipCount': 14, 'usersCount': 3325, 'checkinsCount': 5948}",Professional & Other Places
548,Блохина 23,23,,30.297282,59.952335,6429,Наш Питер,137,512cd872e4b08e4cba610f60,"{'tipCount': 0, 'usersCount': 9, 'checkinsCount': 23}",Professional & Other Places
4450,"просп. Культуры, 4",121,,30.362024,60.035917,8874326,ЦМСЧ 122 им. Л.Г.Соколова,142,4c0d0ab1d64c0f470b10265d,"{'tipCount': 92, 'usersCount': 6400, 'checkinsCount': 22996}",Professional & Other Places
4451,Культуры проспект 4,20,,30.362024,60.035917,10964151,Клиническа больница 122,142,4c0d0ab1d64c0f470b10265d,"{'tipCount': 92, 'usersCount': 6400, 'checkinsCount': 22996}",Professional & Other Places
4268,Маршала Жукова 41,54,,30.218563,59.85111,8823367,Маршала Жукова 41,143,5267aa3011d27abd0519bc18,"{'tipCount': 0, 'usersCount': 23, 'checkinsCount': 49}",Professional & Other Places
4804,Загребский бульвар дом 9.,14,,30.398073,59.844126,6428055,Милый дом,145,516bc1b3e4b03c7539160e20,"{'tipCount': 0, 'usersCount': 3, 'checkinsCount': 3}",Professional & Other Places
3249,улица Воронежская 116,22,,30.343491,59.909165,6409972,Воронежская 116,146,507fd306e4b0643e8cd56f9f,"{'tipCount': 0, 'usersCount': 18, 'checkinsCount': 20}",Professional & Other Places
3256,"Воронежская улица, 45",45,,30.345063,59.912986,15513983,Дворцовая набережная Санкт Петербург,146,4ff54996e4b04f76770c2d0f,"{'tipCount': 1, 'usersCount': 36, 'checkinsCount': 907}",Professional & Other Places
3630,улица Черняховского 1/63,13,,30.355933,59.915134,12096299,Улица Черняховского,146,5597bef7498e224539c17157,"{'tipCount': 0, 'usersCount': 3, 'checkinsCount': 9}",Professional & Other Places
5029,Седова 37,40,,30.421384,59.887349,5831359,БЦ Кристалл,148,4c89c6ab2e333704b419be41,"{'tipCount': 13, 'usersCount': 1480, 'checkinsCount': 6253}",Professional & Other Places
1037,улица Малая Морская 15,18,,30.311044,59.935205,7031412,Малая морская 15,150,514d9b28e4b039357996862a,"{'tipCount': 1, 'usersCount': 25, 'checkinsCount': 27}",Professional & Other Places
1550,Кирпичный переулок 1,40,,30.315266,59.935831,13357689,м. Адмиралтейская,150,516d630de4b004f2ba2f2fe2,"{'tipCount': 0, 'usersCount': 365, 'checkinsCount': 597}",Professional & Other Places
1564,Невский проспект 12,49,,30.315769,59.936859,6206735,Institute fran?ais,150,4c316ddf452620a19cab200f,"{'tipCount': 27, 'usersCount': 1745, 'checkinsCount': 12517}",Professional & Other Places
1902,Казанская площадь 2,790,,30.324456,59.934199,8806236,Казанский Собор / The Kazan Cathedral,150,4c2ebb8aa0ced13a7c7a0f6e,"{'tipCount': 138, 'usersCount': 37699, 'checkinsCount': 62406}",Professional & Other Places
1953,Невский проспект 26,1333,,30.325157,59.935782,5929616,Казанский собор,150,4c2ebb8aa0ced13a7c7a0f6e,"{'tipCount': 138, 'usersCount': 37699, 'checkinsCount': 62406}",Professional & Other Places
1958,Невский просп. 28,44,,30.32583,59.935764,13028,VK HQ,150,4d10b5e2a3d9721edfabd6fd,"{'tipCount': 8, 'usersCount': 4415, 'checkinsCount': 13048}",Professional & Other Places
1962,Невский пр. 28,249,47295391,30.32583,59.935764,4299476,Штаб VK,150,4d10b5e2a3d9721edfabd6fd,"{'tipCount': 8, 'usersCount': 4415, 'checkinsCount': 13048}",Professional & Other Places
1964,Невский проспект 28,642,,30.32583,59.935764,213784,Дом Зингера,150,4e5f5e6dc65bba7166a49d10,"{'tipCount': 23, 'usersCount': 2980, 'checkinsCount': 4172}",Professional & Other Places
1965,Невский пр. 28,289,47590230,30.32583,59.935764,4348949,Штаб ВКонтакте,150,4d10b5e2a3d9721edfabd6fd,"{'tipCount': 8, 'usersCount': 4415, 'checkinsCount': 13048}",Professional & Other Places
1993,Мойки реки набережная 40,133,,30.320396,59.937202,7014593,Арка главного штаба,150,4e4f7da252b1e893ad5b97c8,"{'tipCount': 24, 'usersCount': 5584, 'checkinsCount': 8710}",Professional & Other Places
2024,улица Большая Морская 2,12,,30.318096,59.937432,6870845,здание арки главного штаба,150,4e4f7da252b1e893ad5b97c8,"{'tipCount': 24, 'usersCount': 5584, 'checkinsCount': 8710}",Professional & Other Places
2376,Канала Грибоедова набережная 5,38,,30.327654,59.939762,16724191,XxxXL bar,150,58014b2738faf0b9067ee9ea,"{'tipCount': 0, 'usersCount': 21, 'checkinsCount': 23}",Professional & Other Places
2407,Мойки реки набережная 9,463,,30.325336,59.942611,5568894,PMI Bar,150,4f2fb662e4b0efbc122918c1,"{'tipCount': 2, 'usersCount': 970, 'checkinsCount': 5922}",Professional & Other Places
69,улица Союза Печатников 28,26,,30.284957,59.921768,10477206,Живи Вкусно,151,536a8c6c498e3126d2c4165e,"{'tipCount': 15, 'usersCount': 423, 'checkinsCount': 567}",Professional & Other Places
78,Английская набережная 74,177,,30.283448,59.931323,8568944,"Английская набережная, Санкт-Петербург",151,503fabf7e4b09de6061afd2e,"{'tipCount': 1, 'usersCount': 697, 'checkinsCount': 921}",Professional & Other Places
183,Английская набережная 44,17,,30.289431,59.93277,11784140,Английская набережная 7,151,509f4e57e4b0f56d616e8574,"{'tipCount': 1, 'usersCount': 792, 'checkinsCount': 892}",Professional & Other Places
184,Английская набережная 44,21,,30.289431,59.93277,12309076,"Санкт-Петербург, Дворец Бракосочетания #1",151,4c07b94f3f200f4717ed08d1,"{'tipCount': 94, 'usersCount': 19116, 'checkinsCount': 27557}",Professional & Other Places
268,улица Красноармейская 10-я 22,39,,30.295117,59.912017,5719734,Kellerman centre,151,4d99a4cc647d8cfab49e0b3e,"{'tipCount': 16, 'usersCount': 1784, 'checkinsCount': 10830}",Professional & Other Places
269,улица 10-я Красноармейская 22,21,,30.295117,59.912017,7922236,Melon Fashion Group,151,4d81d4ae0d5b8cfa46c44628,"{'tipCount': 2, 'usersCount': 404, 'checkinsCount': 6459}",Professional & Other Places
271,"Лермонтовский просп., 43",96,,30.296644,59.914601,9075465,Санкт-Петербург Лермонтовский проспект,151,52507c8011d2d9765bf7321c,"{'tipCount': 0, 'usersCount': 19, 'checkinsCount': 23}",Professional & Other Places
281,ул. Садовая 90,10,,30.291721,59.918377,6087430,Садовая 88,151,4dc40bcad4c0ad9c0f63f1ba,"{'tipCount': 0, 'usersCount': 16, 'checkinsCount': 22}",Professional & Other Places
305,Матвеева переулок 1А,16,,30.292171,59.926977,11127169,Музыкальное училище им. Н. А. Римского-Корсакова,151,4d9f220e9b91a1cdc2bc64c0,"{'tipCount': 20, 'usersCount': 731, 'checkinsCount': 14953}",Professional & Other Places
328,"Английская наб., 28, Санкт-Петербург, 190000",129,,30.293868,59.933961,14855378,Дворец бракосочетания №1,151,4c07b94f3f200f4717ed08d1,"{'tipCount': 94, 'usersCount': 19116, 'checkinsCount': 27557}",Professional & Other Places
474,Канала Грибоедова набережная 131,16,,30.297327,59.921322,8196855,Наб. Канала Грибоедова,151,4fd9740fe4b06a8519f52010,"{'tipCount': 1, 'usersCount': 117, 'checkinsCount': 251}",Professional & Other Places
477,Римского-Корсакова проспект 37,33,,30.298665,59.923577,9650361,Никольская церковь,151,52625378498ed5997ed4c46f,"{'tipCount': 0, 'usersCount': 4, 'checkinsCount': 6}",Professional & Other Places
486,Санкт Петербург канал Грибоедова 101,44,,30.300237,59.926747,8150400,"Санкт-Петербург,  Канал Грибоедова 101",151,519b689c498ea922c8477bc8,"{'tipCount': 0, 'usersCount': 40, 'checkinsCount': 62}",Professional & Other Places
701,Мойки реки набережная 99,19,,30.304289,59.931062,11403407,Дом архитекторов,151,4c1904356a21c9b6abe2c997,"{'tipCount': 11, 'usersCount': 1578, 'checkinsCount': 2442}",Professional & Other Places
4716,Металлистов проспект 119,16,,30.38555,59.975031,6841048,Северо-Западный региональный центр МЧС России,153,4f8ba8b7e4b05ae88ae32377,"{'tipCount': 0, 'usersCount': 417, 'checkinsCount': 2747}",Professional & Other Places
4828,"ул. Васенко, 12",11,,30.394507,59.97011,9082456,ЖК Золотое сечение,153,52676af711d21d5db645d77c,"{'tipCount': 0, 'usersCount': 12, 'checkinsCount': 42}",Professional & Other Places
4829,Металлистов проспект 89,31,,30.399429,59.971555,11967747,Любашинский парк,153,50a23320e4b0011934612237,"{'tipCount': 1, 'usersCount': 66, 'checkinsCount': 958}",Professional & Other Places
2736,улица Оптиков 45/1,28,,30.205681,60.002324,9546025,Оптиков 45/1,154,55785bca498ed6ee67e3bbdc,"{'tipCount': 0, 'usersCount': 1, 'checkinsCount': 1}",Professional & Other Places
2666,"Невский просп., 56",11,,30.338074,59.934199,12363527,"Невский 64 ""Иван&amp;Марья""",0,4ddcf07ad22df17199095138,"{'tipCount': 1, 'usersCount': 155, 'checkinsCount': 383}",Shop & Service
2891,"Санкт-Петербург, ул. Марата 86",580,,30.339,59.918918,10846315,Планета Нептун Океанариум,0,4c530043f31a9c7444b089ea,"{'tipCount': 54, 'usersCount': 12077, 'checkinsCount': 23843}",Shop & Service
3009,Невский проспект 64,47,,30.340419,59.933911,7922068,Студия Дениса осипова,0,52ff3930498ed7e21a4bd702,"{'tipCount': 32, 'usersCount': 1065, 'checkinsCount': 3269}",Shop & Service
3025,"Невский просп., 64",13,,30.340419,59.933911,14672111,Невский проспект 64,0,4ddcf07ad22df17199095138,"{'tipCount': 1, 'usersCount': 155, 'checkinsCount': 383}",Shop & Service
3282,"ул. Достоевского, д.19",11,89819654,30.347354,59.92378,11668235,Студия красоты Camera Obscura,0,55561b11498e8e4cfb8b0d8d,"{'tipCount': 5, 'usersCount': 69, 'checkinsCount': 251}",Shop & Service
3304,улица Большая Московская 2,13,,30.348028,59.927441,7368966,Кузнечный переулок 5,0,50139a44e4b064ddc7ca1783,"{'tipCount': 0, 'usersCount': 4, 'checkinsCount': 4}",Shop & Service
3332,Владимирский проспект 17,14,,30.347085,59.928803,7149431,Sport life Владимирский,0,514ae658e4b0e108369cabbd,"{'tipCount': 1, 'usersCount': 4, 'checkinsCount': 8}",Shop & Service
3348,улица Рубинштейна 18,18,,30.345054,59.930354,18156763,"Санкт-Петербург, Рубинштейна",0,520cc70311d235236868f62f,"{'tipCount': 1, 'usersCount': 14, 'checkinsCount': 16}",Shop & Service
3353,улица Рубинштейна 16,11,,30.345351,59.9308,16343147,Рубинштейна 14,0,520cc70311d235236868f62f,"{'tipCount': 1, 'usersCount': 14, 'checkinsCount': 16}",Shop & Service
3390,улица Рубинштейна 2,21,,30.346294,59.932482,13523056,Рубинштейна 2/45,0,520cc70311d235236868f62f,"{'tipCount': 1, 'usersCount': 14, 'checkinsCount': 16}",Shop & Service
3394,"СПб, ул. Стремянная, д. 13 ( м. Маяковская)",99,21510459,30.351873,59.930742,1500501,Доставка цветов СПб ® Семицветик,0,55e36d30498ea6ed7ff76079,"{'tipCount': 5, 'usersCount': 4, 'checkinsCount': 32}",Shop & Service
3396,"улица Стремянная 15, Санкт-Петербург",21,,30.352142,59.930737,11059967,-The Chronicles- магазин часов,0,4fe096e6e4b0866bd7f7b907,"{'tipCount': 2, 'usersCount': 65, 'checkinsCount': 85}",Shop & Service
3399,улица Рубинштейна 2,35,,30.346294,59.932482,8603319,Рубинштейна 1,0,520cc70311d235236868f62f,"{'tipCount': 1, 'usersCount': 14, 'checkinsCount': 16}",Shop & Service
3409,Невский проспект 68,10,,30.345045,59.933347,7026265,Петербург,0,50a4983fe4b016b109a4e92f,"{'tipCount': 3, 'usersCount': 262, 'checkinsCount': 671}",Shop & Service
3445,Невский проспект 51,15,,30.349142,59.932288,5539474,"Модный дом ""Татьяна Парфенова""",0,4fdc3221e4b044e82245b112,"{'tipCount': 5, 'usersCount': 339, 'checkinsCount': 623}",Shop & Service
3447,"Литейный проспект, 59литА",10,,30.347615,59.934042,17922012,литейный 59,0,4e29ae4ab61c41a2f8aa4bd8,"{'tipCount': 1, 'usersCount': 43, 'checkinsCount': 49}",Shop & Service
3451,Невский проспект 84-86,13,,30.350498,59.932644,6667306,Лавка счастья,0,4f33ee51e4b044e00758f0ec,"{'tipCount': 2, 'usersCount': 59, 'checkinsCount': 82}",Shop & Service
3457,"Литейный пр., 57, Подписные издания",76,49002091,30.347686,59.934786,4749255,Книжный магазин «Подписные издания»,0,5280c17011d276a020f02781,"{'tipCount': 1, 'usersCount': 14, 'checkinsCount': 14}",Shop & Service
3490,Жуковского 5,21,,30.350848,59.935795,6854160,"салон красоты ""Леди""",0,4e4162fa483b72d779e04788,"{'tipCount': 29, 'usersCount': 725, 'checkinsCount': 2835}",Shop & Service
3689,"Марата ул., 36, Клуб Мансарда - культурный центр",36,41281681,30.352447,59.925737,4471052,Антикафе Клуб Мансарда,0,510e99a9e4b04d5bb45bb832,"{'tipCount': 109, 'usersCount': 2250, 'checkinsCount': 3757}",Shop & Service
3691,улица Марата 33,26,,30.351711,59.926106,7683726,Улица Марата 33,0,556078ec498efbaa5f7f078a,"{'tipCount': 0, 'usersCount': 3, 'checkinsCount': 3}",Shop & Service
3696,улица Марата 33,11,,30.351711,59.926106,11292757,"Улица Марата, 27",0,556078ec498efbaa5f7f078a,"{'tipCount': 0, 'usersCount': 3, 'checkinsCount': 3}",Shop & Service
3718,улица Марата 9,29,,30.354154,59.929831,8082139,Студия Диниса Осипова,0,583f011792789f3f877f465d,"{'tipCount': 0, 'usersCount': 21, 'checkinsCount': 33}",Shop & Service
3774,Невский проспект 90,13,,30.352403,59.932383,10046152,Невский проспект 92,0,5152a09ee4b0e54f42eceae7,"{'tipCount': 0, 'usersCount': 8, 'checkinsCount': 11}",Shop & Service
